INFO:root:444-Turdus_iliacus 362233.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 467018.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 530642.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 443790.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 392205.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 542368.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 503390.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 507395.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 508616.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 530644.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 542906.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 542807.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 465229.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 504328.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 543202.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 440906.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 530637.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 378309.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 435914.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 464978.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 538881.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 535674.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 441540.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 523637.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 542952.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 526273.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 536252.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 530639.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 526272.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 468688.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 402734.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 539277.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 544213.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 530636.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 437718.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 502766.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 527108.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 392203.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 531596.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 542934.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 527450.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 442287.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 534058.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 504940.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 394326.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 526233.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 541689.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 502858.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 544215.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 310811.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 544226.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 542818.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 503947.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 508078.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 467601.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 502641.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 540600.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 405667.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 499898.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 527110.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 540719.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 392071.mp3 is too short, ignored.
INFO:root:444-Turdus_iliacus 442389.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 456532.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 198144.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 286914.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 295514.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 487403.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 315401.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 291136.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 278491.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 384046.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 291482.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171271.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 456540.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 128886.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 208063.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 464879.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 310308.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 415362.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 543286.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 483973.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 291484.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 45498.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 291137.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 175488.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 536420.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 291578.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171275.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 555440.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 288598.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 463515.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 138211.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 560023.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 445219.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 402934.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 343438.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 564917.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 486625.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 253173.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 288659.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 265882.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 343020.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 370149.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 285141.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 404687.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 294355.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 270241.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 574940.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 421554.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 286378.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 456533.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 380028.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 393044.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 298715.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 278489.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 264203.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 497337.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 464093.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 402285.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 264069.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 390166.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 290320.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 470614.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 263105.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 290319.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 179863.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 181688.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 263108.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171272.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 278487.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 395096.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 548786.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 312550.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 574638.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 269441.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 545856.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 266453.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 208367.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 288593.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 264067.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 179783.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 286905.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 521859.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 540149.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 502694.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 263107.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 574906.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 141941.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 312625.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 198861.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 345500.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 564911.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 357340.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 474186.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 299521.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 269820.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 337547.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 464091.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 235413.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 438062.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 29526.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 290317.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 374728.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 395997.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 276726.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 573265.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 516371.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 290316.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 568825.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 264068.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 277493.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 285148.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 456539.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 302509.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 301582.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 445402.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 304126.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 531753.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 366303.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 278490.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 168561.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 561294.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 343440.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 402937.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 295518.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 411009.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 402371.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 286912.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171640.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 571289.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 289871.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 455382.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 358390.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 335139.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 554649.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 208066.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 425737.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 180915.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 295515.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 350343.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 401458.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 422759.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 292196.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 263104.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 467419.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 547419.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 292124.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 179864.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 358496.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 467805.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 306644.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 571292.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 557792.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 336801.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 288662.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171638.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 260266.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 312567.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 474527.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 290315.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 489228.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 303964.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 402935.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 454209.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 31656.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 527568.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 264071.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 350340.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 436268.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 434844.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 278492.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 290322.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 312591.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 141943.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 561537.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 260264.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 208065.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 314365.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 381767.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 559213.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171276.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 505216.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 299519.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 295517.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 456534.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 101324.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 464092.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 290314.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 270242.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 264072.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 78335.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 291138.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 234955.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 368572.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 374753.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 465359.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 459901.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 30417.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 299518.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 381763.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 417256.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 463513.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 169930.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 78078.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 380027.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 440228.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 559214.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 552037.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 476395.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 474184.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 218712.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 567095.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 562308.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 490912.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 288658.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 380026.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 425931.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 548785.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171274.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 398287.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 557796.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 563129.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 381963.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 461722.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 456536.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 465760.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 181681.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 350705.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 303956.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 463079.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 134356.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 285145.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 338466.mp3 is too short, ignored.
INFO:root:947-Cettia_cetti 171278.mp3 is too short, ignored.
INFO:root:191-Acrocephalus_dumetorum 575243.mp3 is too short, ignored.
